"example_id","frame_id","english","georgian","context","usage_tip"
"inv_f_023","inversion_future_core","He won't like it.","მას არ მოეწონება.","Warning.","Negation of 'will like'."
"inv_f_024","inversion_future_core","Will you have time?","დრო გექნება?","Scheduling.","Question follows the same structure, just add intonation."
"inv_f_025","inversion_future_core","Will you need a ride?","ტრანსპორტი დაგჭირდება?","Offering help.","Future 'need' question."
"inv_f_026","inversion_future_core","Will he have a car?","მას მანქანა ექნება?","Logistics.","Checking 3rd person possession."
"inv_f_027","inversion_future_core","When will you have time?","როდის გექნება დრო?","Specific plan.","Combine question word როდის (when) with the future form."
"impv_001","imperative_core","Come here.","მოდი აქ.","Calling someone.","Use მოდი to say “come” (casual, very common)."
"impv_002","imperative_core","Go.","წადი.","Telling someone to leave/go.","Use წადი for “go” (one person, casual)."
"impv_003","imperative_core","Sit down.","დაჯექი.","Offering a seat.","Many commands use a short ending like -ი: დაჯექი."
"impv_004","imperative_core","Stand up.","ადექი.","In a hurry.","A short command ending like -ი is common: ადექი."
"impv_005","imperative_core","Wait.","დაიცადე.","Asking for a moment.","Use დაიცადე to say “wait” (one person)."
"impv_006","imperative_core","Listen.","მომისმინე.","Getting attention.","Add mo- + the verb to mean “listen to me”: მომისმინე."
"impv_007","imperative_core","Look.","შეხედე.","Pointing something out.","Use შეხედე to say “look” (one person)."
"impv_008","imperative_core","Look at this.","ამას შეხედე.","Showing something.","Put the thing first or before the verb: ამას შეხედე."
"impv_009","imperative_core","Tell me.","მითხარი.","Asking for info.","Use მითხარი = “tell me” (one person)."
"impv_010","imperative_core","Say it.","თქვი.","Asking someone to speak.","Use თქვი to command “say (it)”."
"impv_011","imperative_core","Repeat it.","გაიმეორე.","Asking again.","Use გაიმეორე for “repeat it”."
"impv_012","imperative_core","Explain it.","ამიხსენი.","Asking for clarification.","Use ამიხსენი = “explain it to me”."
"impv_013","imperative_core","Help me.","დამეხმარე.","Requesting help.","Use დამეხმარე = “help me”."
"impv_014","imperative_core","Show me.","მაჩვენე.","Requesting.","Use მაჩვენე = “show me”."
"impv_015","imperative_core","Open the door.","კარი გააღე.","At the door.","Put the object (door) before the verb: კარი გააღე."
"impv_016","imperative_core","Close the door.","კარი დახურე.","Leaving.","Same pattern for commands: object + verb."
"impv_017","imperative_core","Turn it on.","ჩართე.","With a device.","Short command form: ჩართე = “turn on”."
"impv_018","imperative_core","Turn it off.","გამორთე.","With a device.","Short command form: გამორთე = “turn off”."
"impv_019","imperative_core","Let’s go.","წავიდეთ.","Starting to leave.","For “let’s…”, Georgian uses the plural command form: წავიდეთ."
"impv_020","imperative_core","Let’s eat.","ვჭამოთ.","Mealtime.","“Let’s…” often uses -ოთ: ვჭამოთ."
"impv_021","imperative_core","Let’s do it.","გავაკეთოთ.","Motivation.","Use the “let’s” form to include yourself: გავაკეთოთ."
"impv_022","imperative_core","Let’s sit.","დავჯდეთ.","Finding a place.","Plural command form can mean “let’s…”: დავჯდეთ."
"impv_023","imperative_core","Please come.","გთხოვ, მოდი.","Polite request.","Add გთხოვ (“please / I ask you”) to soften a command."
"impv_024","imperative_core","Come, please.","მოდი, გთხოვ.","Polite request.","You can place გთხოვ after the verb too; both are natural."
"impv_025","imperative_core","Come now!","მოდი ახლა!","Hurrying someone.","Add ახლა (“now”) to make it more urgent."
"impv_026","imperative_core","Don’t worry.","ნუ ღელავ.","Reassuring.","This is a common negative command: ნუ + verb = “don’t…”."
"impv_027","imperative_core","Don’t tell anyone.","არავის უთხრა.","Keeping a secret.","For “don’t tell anyone”, Georgian often uses the ‘anyone’ word + a negative command form."
"impv_028","imperative_core","Call me.","დამირეკე.","Following up.","Use დამირეკე = “call me” (one person)."
"proh_001","prohibitive_core","Don't go!","ნუ მიდიხარ!","Stopping someone.","Use ნუ (Nu) instead of არ for negative commands. Combined with present tense."
"proh_002","prohibitive_core","Don't come!","ნუ მოდიხარ!","Warning.","ნუ + verb is the standard way to say 'Don't do X'."
"proh_003","prohibitive_core","Don't worry.","ნუ ნერვიულობ.","Comforting.","Common phrase. 'Don't be nervous'."
"proh_004","prohibitive_core","Don't be afraid.","ნუ გეშინია.","Comforting.","Inversion verb 'fear' takes the object marker. 'Don't fear' is ნუ გეშინია."
"proh_005","prohibitive_core","Don't cry.","ნუ ტირი.","Comforting.","Simple command to stop crying."
"proh_006","prohibitive_core","Don't do it.","ნუ აკეთებ.","Stopping action.","ნუ implies 'Stop doing what you are doing' (Imperfective aspect)."
"proh_007","prohibitive_core","Don't touch it.","ნუ ეხები.","Warning.","'Don't touch' (continuous/habitual)."
"proh_008","prohibitive_core","Don't talk.","ნუ ლაპარაკობ.","Library/Cinema.","Command to be quiet."
"proh_009","prohibitive_core","Don't look at me.","ნუ მიყურებ.","Argument.","'Don't look' (continuous)."
"proh_010","prohibitive_core","Don't lie to me.","ნუ მატყუებ.","Confrontation.","'Don't lie'."
"proh_011","prohibitive_core","Don't shout!","ნუ ყვირი!","Argument.","Simple prohibition."
"proh_012","prohibitive_core","Don't rush.","ნუ ჩქარობ.","Advice.","'Don't hurry'."
"proh_013","prohibitive_core","Don't smoke here.","აქ ნუ ეწევი.","Rule.","Prohibiting a habit or action in progress."
"proh_014","prohibitive_core","Don't forget!","არ დაგავიწყდეს!","Reminder.","EXCEPTION: With 'forget' (a specific future event), Georgian often uses არ + Optative, but colloquially ნუ დაგავიწყდება is also heard."
"proh_015","prohibitive_core","Don't lose it.","არ დაკარგო.","Warning.","For specific one-time warnings (Future/Aorist), Georgian prefers არ + Optative verb form, but beginners often use ნუ + Future."
"proh_016","prohibitive_core","Don't be sad.","ნუ მოიწყენ.","Cheering up.","'Don't get bored/sad'."
"proh_017","prohibitive_core","Don't be silly.","სულელობ.","Teasing.","Actually, just stating 'You are being silly' is often used, but 'ნუ სულელობ' is the command."
"proh_018","prohibitive_core","Don't be late.","ნუ დაიგვიანებ.","Instruction.","Future form is often used with prohibitions about future events."
"proh_019","prohibitive_core","Don't kill me!","ნუ მომკლავ!","Drama/Movie.","Future tense prohibition."
"proh_020","prohibitive_core","Please don't go.","გთხოვ, ნუ წახვალ.","Polite plea.","Adding 'Gthkov' (Please) softens the command."
"proh_021","prohibitive_core","Don't bother.","ნუ წუხდები.","Politeness.","Used when someone tries to help you and you want to decline politely."
"proh_022","prohibitive_core","Never do that.","ეგ არასდროს გააკეთო.","Strong warning.","With 'Never' (arassdros), use არ + Optative verb, not ნუ."
"proh_023","prohibitive_core","No smoking.","მოწევა აკრძალულია.","Signage.","Passive voice: 'Smoking is forbidden' (Not a direct command)."
"proh_024","prohibitive_core","Stop!","გაჩერდი!","Emergency.","Positive command 'Stop!' is often more effective than 'Don't move'."
"sub_001","subjunctive_present_future_core","I want you to come.","მინდა, რომ მოხვიდე.","Making a request.","Use რომ + verb to mean “that…” (I want that you come)."
"sub_002","subjunctive_present_future_core","I want him to come.","მინდა, რომ მოვიდეს.","Talking about a third person.","After რომ, the verb shows the person: მოვიდეს = “that he comes”."
"sub_003","subjunctive_present_future_core","I want us to go.","მინდა, რომ წავიდეთ.","Planning together.","Use a plural verb after რომ for “we”: წავიდეთ."
"sub_004","subjunctive_present_future_core","I want you guys to sit.","მინდა, რომ დაჯდეთ.","Hosting.","Plural ‘you’ after რომ uses -თ: დაჯდეთ."
"sub_005","subjunctive_present_future_core","I want them to leave.","მინდა, რომ წავიდნენ.","Explaining.","Plural ‘they’ after რომ often uses -ნენ: წავიდნენ."
"sub_006","subjunctive_present_future_core","I need you to help me.","მჭირდება, რომ დამეხმარო.","Asking for help.","Use “need” + რომ + verb to express “need you to…”."
"sub_007","subjunctive_present_future_core","I’m asking you to wait.","გთხოვ, რომ დამიცადო.","Requesting.","Use გთხოვ + რომ + verb for a polite “please (that) you wait”."
"sub_008","subjunctive_present_future_core","Tell him to call me.","უთხარი, რომ დამირეკოს.","Passing a message.","Use a command + რომ + verb: “tell him that he should call”."
"sub_009","subjunctive_present_future_core","I think he is coming.","მგონია, რომ მოდის.","Guessing.","Use think/seem + რომ to report a thought: “I think that…”."
"sub_010","subjunctive_present_future_core","I think he will come.","მგონია, რომ მოვიდეს.","Guessing about the future.","After that/thought words, you can use an irrealis verb to talk about what might happen."
"sub_011","subjunctive_present_future_core","I’m happy that you came.","მიხარია, რომ მოხვედი.","Reacting.","Some feelings use “that…” clauses too: “I’m happy that…”."
"sub_012","subjunctive_present_future_core","It’s good that you’re here.","კარგია, რომ აქ ხარ.","Approval.","Use “it’s good” + რომ + clause: “good that…”."
"sub_013","subjunctive_present_future_core","I’m going so that I buy bread.","მივდივარ, რომ პური ვიყიდო.","Running an errand.","Use რომ to express purpose: “so that / to…”."
"sub_014","subjunctive_present_future_core","I’m going so that I meet him.","მივდივარ, რომ შევხვდე.","Plans.","Purpose clause: main action + რომ + goal action."
"sub_015","subjunctive_present_future_core","I’m calling you so that you come.","გირეკავ, რომ მოხვიდე.","Coordination.","Use the same purpose pattern with “you”: … რომ მოხვიდე."
"sub_016","subjunctive_present_future_core","We’re working so that we finish.","ვმუშაობთ, რომ დავასრულოთ.","Work context.","For “we” in the goal clause, use the “we” verb form: დავასრულოთ."
"sub_017","subjunctive_present_future_core","I’m studying so that I understand.","ვსწავლობ, რომ გავიგო.","Learning.","Use a goal verb after რომ to show what you want to achieve."
"sub_018","subjunctive_present_future_core","If you come, we will go.","თუ მოხვიდე, წავალთ.","Conditional plan.","Use თუ + irrealis verb to express “if you were to…”."
"sub_019","subjunctive_present_future_core","If he calls, tell me.","თუ დამირეკოს, მითხარი.","Contingency.","If-clause can use irrealis to mean “if it happens…”."
"sub_020","subjunctive_present_future_core","If we have time, we’ll meet.","თუ დრო გვქონდეს, შევხვდებით.","Planning.","You can put different verbs after თუ to express conditions."
"sub_021","subjunctive_present_future_core","What do you want me to do?","რა გინდა, რომ გავაკეთო?","Clarifying a request.","Use რა + want + რომ + verb to ask what action is desired."
"sub_022","subjunctive_present_future_core","Do you want me to come?","გინდა, რომ მოვიდე?","Confirming.","Questions keep the same structure; add ?"
"sub_023","subjunctive_present_future_core","Who do you want to come?","ვინ გინდა, რომ მოვიდეს?","Choosing a person.","Use ვინ in the main clause; after რომ, the verb marks who should come."
"sub_024","subjunctive_present_future_core","Where do you want me to go?","სად გინდა, რომ წავიდე?","Making plans.","Use სად for destination + the same want + რომ pattern."
"sub_025","subjunctive_present_future_core","I don’t want you to go.","არ მინდა, რომ წახვიდე.","Refusing.","Negate the main verb (want/need); the რომ clause stays the same."
"sub_026","subjunctive_present_future_core","I’m not going so that you worry.","არ მივდივარ, რომ იდარდო.","Reassuring.","You can negate the main clause and still use a goal clause with რომ."
"sub_027","subjunctive_present_future_core","Don’t say that I should go.","ნუ იტყვი, რომ წავიდე.","Pushing back.","Use a negative command + რომ + irrealis verb to reject a suggestion."
"sub_028","subjunctive_present_future_core","I’m afraid that he might come.","მეშინია, რომ მოვიდეს.","Worried.","Some feelings use irrealis after რომ to mean “might / could happen”."
"subp_001","subjunctive_past_irrealis_core","If I had time, I would come.","დრო რომ მქონდეს, მოვიდოდი.","Hypothetical plan.","Use რომ + verb to set the condition, and a past form like მოვიდოდი for “would”."
"subp_002","subjunctive_past_irrealis_core","If you had time, you would come.","დრო რომ გქონდეს, მოხვიდოდი.","Talking to someone.","Same pattern: condition (რომ) + “would” verb (…-დი)."
"subp_003","subjunctive_past_irrealis_core","If he had time, he would come.","დრო რომ ჰქონდეს, მოვიდოდა.","Talking about someone.","For 3rd person, use …-და for “would”: მოვიდოდა."
"subp_004","subjunctive_past_irrealis_core","If we had time, we would come.","დრო რომ გვქონდეს, მოვიდოდით.","Group hypothetical.","Plural “we” often ends in -თ: მოვიდოდით."
"subp_005","subjunctive_past_irrealis_core","If you guys had time, you would come.","დრო რომ გქონდეთ, მოხვიდოდით.","Talking to a group.","Plural “you” uses -თ in both clauses: გქონდეთ / მოხვიდოდით."
"subp_006","subjunctive_past_irrealis_core","If they had time, they would come.","დრო რომ ჰქონდეთ, მოვიდოდნენ.","Talking about a group.","Plural “they would” commonly ends in -დნენ: მოვიდოდნენ."
"subp_007","subjunctive_past_irrealis_core","If I had money, I would buy it.","ფული რომ მქონდეს, ვიყიდდი.","Shopping hypothetical.","Same pattern: condition + would-action (…-დი)."
"subp_008","subjunctive_past_irrealis_core","If you had money, you would buy it.","ფული რომ გქონდეს, იყიდდი.","Teasing.","Keep the object out if it’s obvious; the pattern still holds."
"subp_009","subjunctive_past_irrealis_core","If he had money, he would buy it.","ფული რომ ჰქონდეს, იყიდდა.","Talking about someone.","3rd person “would” often ends in -და: იყიდდა."
"subp_010","subjunctive_past_irrealis_core","If we had money, we would buy it.","ფული რომ გვქონდეს, ვიყიდდით.","Group choice.","Plural “we would” often ends in -თ: ვიყიდდით."
"subp_011","subjunctive_past_irrealis_core","If I knew, I would tell you.","რომ ვიცოდე, გეტყოდი.","Hypothetical honesty.","Use ვიცოდე (“if I knew”) + would-tell: გეტყოდი."
"subp_012","subjunctive_past_irrealis_core","If you knew, you would tell me.","რომ იცოდე, მეტყოდი.","Calling someone out.","Same pattern with “you”: იცოდე / მეტყოდი."
"subp_013","subjunctive_past_irrealis_core","If he knew, he would tell me.","რომ იცოდეს, მეტყოდა.","Explaining.","3rd person condition often ends in -ს: იცოდეს."
"subp_014","subjunctive_past_irrealis_core","If we knew, we would tell you.","რომ ვიცოდეთ, გეტყოდით.","Group hypothetical.","Plural condition uses -თ: ვიცოდეთ."
"subp_015","subjunctive_past_irrealis_core","If they knew, they would tell you.","რომ იცოდნენ, გეტყოდნენ.","Explaining.","Plural “if they knew” often ends in -დნენ: იცოდნენ."
"subp_016","subjunctive_past_irrealis_core","If I could, I would help you.","რომ შემეძლოს, დაგეხმარებოდი.","Wanting to help.","Use “if I were able” + “I would”: შემეძლოს / დაგეხმარებოდი."
"subp_017","subjunctive_past_irrealis_core","If you could, you would help me.","რომ შეგეძლოს, დამეხმარებოდი.","Challenging someone.","Same ability pattern: შეგეძლოს / დამეხმარებოდი."
"subp_018","subjunctive_past_irrealis_core","If he could, he would help.","რომ შეეძლოს, დაეხმარებოდა.","Explaining limitations.","3rd person “would” ends in -და: დაეხმარებოდა."
"subp_019","subjunctive_past_irrealis_core","Would you come?","მოხვიდოდი?","Inviting softly.","A “would you…?” question can be just the “would” verb + ?"
"subp_020","subjunctive_past_irrealis_core","What would you do?","რას გააკეთებდი?","Hypothetical.","Use რას + “would do” verb: გააკეთებდი."
"subp_021","subjunctive_past_irrealis_core","Where would you go?","სად წახვიდოდი?","Daydreaming.","Use სად + “would go” verb: წახვიდოდი."
"subp_022","subjunctive_past_irrealis_core","If you came, we would go.","რომ მოხვიდე, წავიდოდით.","Contingency.","Use condition + we-would: რომ მოხვიდე / წავიდოდით."
"subp_023","subjunctive_past_irrealis_core","I wouldn’t go.","არ წავიდოდი.","Refusing hypothetically.","To negate “would”, put არ directly before the verb: არ წავიდოდი."
"subp_024","subjunctive_past_irrealis_core","He wouldn’t come.","არ მოვიდოდა.","Explaining.","Negation works the same with 3rd person: არ მოვიდოდა."
"subp_025","subjunctive_past_irrealis_core","If I didn’t have time, I wouldn’t come.","დრო რომ არ მქონდეს, არ მოვიდოდი.","Negative condition.","Negate inside the condition and/or the “would” clause with არ."
"subp_026","subjunctive_past_irrealis_core","If I had time, I wouldn’t leave.","დრო რომ მქონდეს, არ წავიდოდი.","Mixed hypothetical.","You can mix: positive condition + negative “would” result."
"coord_001","coordination_core","I’m at home and I’m resting.","მე სახლში ვარ და ვისვენებ.","After work.","Use და for “and” to join two simple clauses."
"coord_002","coordination_core","I’m tired but I’m working.","მე დაღლილი ვარ, მაგრამ ვმუშაობ.","Pushing through.","Use მაგრამ for “but” to contrast two clauses."
"coord_003","coordination_core","I’m at home and I’m studying.","მე სახლში ვარ და ვსწავლობ.","Evening routine.","Repeat the subject only if you want emphasis; it’s optional."
"coord_004","coordination_core","He is coming and we are going.","ის მოდის და ჩვენ მივდივართ.","Timing mismatch.","Join two different subjects with და."
"coord_005","coordination_core","She is in Tbilisi but we are in Kutaisi.","ის თბილისშია, მაგრამ ჩვენ ქუთაისში ვართ.","Comparing locations.","Use the same location frame on both sides; just glue with მაგრამ."
"coord_006","coordination_core","They are here and they are waiting.","ისინი აქ არიან და ელოდებიან.","Meeting up.","You can keep the subject once and just add the second verb: ... და ელოდებიან."
"coord_007","coordination_core","I want coffee and I want water.","მე ყავა მინდა და წყალი მინდა.","Ordering.","You can repeat the same frame on both sides: want + want."
"coord_008","coordination_core","I like this and I like that.","ეს მომწონს და ისიც მომწონს.","Choosing.","Add -ც to mean “also/too”: ისიც = “that too”."
"coord_009","coordination_core","I prefer tea, but you prefer coffee.","მე ჩაი მირჩევნია, მაგრამ შენ ყავა გირჩევნია.","Different tastes.","Use მაგრამ to contrast two preferences."
"coord_010","coordination_core","I have a dog and a cat.","მე ძაღლი მყავს და კატა.","Talking about pets.","You can join nouns with და and keep the verb once if it’s the same verb."
"coord_011","coordination_core","Do you want tea or coffee?","ჩაი გინდა თუ ყავა?","Offering a choice.","Use თუ for “or” in questions (choice)."
"coord_012","coordination_core","We can go by bus or by metro.","ჩვენ ავტობუსით ან მეტროთი წავიდეთ.","Choosing transport.","Use ან for “or” when listing options (not necessarily a question)."
"coord_013","coordination_core","I’ll call you or I’ll text you.","ან დაგირეკავ, ან მოგწერ.","Two options.","Repeat ან … ან … to mean “either…or…”."
"coord_014","coordination_core","Either you come or I go.","ან შენ მოხვიდე, ან მე წავიდე.","Stating alternatives.","Use ან … ან … to present two alternatives."
"coord_015","coordination_core","I’m not going, but I’ll call you.","არ მივდივარ, მაგრამ დაგირეკავ.","Changing plans.","Negation stays inside its clause; glue words don’t change verb rules."
"coord_016","coordination_core","He doesn’t work and he doesn’t study.","ის არ მუშაობს და არ სწავლობს.","Criticism.","You can repeat the negation in the second clause: ... და არ ..."
"coord_017","coordination_core","I’m not at home and I’m outside.","მე სახლში არ ვარ და გარეთ ვარ.","Talking to a courier.","Contrast can also be done with and: “not X and (instead) Y”."
"coord_018","coordination_core","I can’t come because I’m working, but I’ll come later.","ვერ მოვდივარ, რადგან ვმუშაობ, მაგრამ მერე მოვალ.","Explaining.","You can chain multiple parts; keep each mini-sentence intact and connect them."
"coord_019","coordination_core","Come in and sit down.","შემოდი და დაჯექი.","Hosting.","You can connect two commands with და: “do X and do Y”."
"coord_020","coordination_core","Wait and listen.","დაიცადე და მომისმინე.","Getting attention.","Use და to stack imperatives."
"coord_021","coordination_core","Don’t worry, just come.","ნუ ღელავ, უბრალოდ მოდი.","Reassuring.","You can soften with a small word like უბრალოდ (“just”)."
"coord_022","coordination_core","I’m going now, but you stay here.","მე ახლა მივდივარ, მაგრამ შენ აქ დარჩი.","Parting.","Use a command in the second clause after მაგრამ."
"coord_023","coordination_core","Call me and tell me.","დამირეკე და მითხარი.","Following up.","Two commands can share the same subject (implied ‘you’)."
"coord_024","coordination_core","I’ll do it and you’ll see.","მე ამას გავაკეთებ და ნახავ.","Promise.","Join a future plan with a result clause using და."
"coord_025","coordination_core","I’m at home, and also I’m free.","მე სახლში ვარ და თან თავისუფალი ვარ.","Availability.","Use თან to add “also / on top of that” in a natural way."
"coord_026","coordination_core","I wanted to come, but I couldn’t.","მინდოდა მოსვლა, მაგრამ ვერ შევძელი.","Explaining past difficulty.","You can contrast intention vs ability with მაგრამ."
"coord_027","coordination_core","Both Mariam and Luka are coming.","მარიამიც და ლუკაც მოდიან.","Two people.","Use -ც … და -ც to mean “both…and…”."
"coord_028","coordination_core","Neither Mariam nor Luka is coming.","არც მარიამი მოდის, არც ლუკა.","Bad news.","Use არც … არც … to mean “neither…nor…”."
"reas_001","because_reason_core","I am eating because I am hungry.","ვჭამ, იმიტომ რომ მშია.","Explaining action.","The most common way to say 'because' is the phrase იმიტომ რომ."
"reas_002","because_reason_core","I am drinking because I am thirsty.","ვსვამ, იმიტომ რომ მწყურია.","Explaining action.","Place იმიტომ რომ between the action and the reason."
"reas_003","because_reason_core","I am sleeping because I am tired.","მძინავს, იმიტომ რომ დაღლილი ვარ.","Explaining state.","Connects the verb 'sleep' with the state 'tired'."
"reas_004","because_reason_core","I am not going because it is raining.","არ მივდივარ, იმიტომ რომ წვიმს.","Refusing plans.","You can link a negative statement (Action) with a positive reason (Cause)."
"reas_005","because_reason_core","I am happy because you are here.","ბედნიერი ვარ, იმიტომ რომ აქ ხარ.","Expressing emotion.","Connects an adjective (happy) with a fact."
"reas_006","because_reason_core","I bought it because I liked it.","ვიყიდე, იმიტომ რომ მომეწონა.","Explaining purchase.","Works effectively with past tense verbs."
"reas_007","because_reason_core","I called you because I missed you.","დაგირეკე, იმიტომ რომ მომენატრე.","Phone call.","Explaining the reason for a past action."
"reas_008","because_reason_core","I am tired, therefore I am going home.","დაღლილი ვარ, ამიტომ სახლში მივდივარ.","Result focused.","ამიტომ means 'therefore' or 'that is why'. It introduces the result."
"reas_009","because_reason_core","It is raining, so I am not going.","წვიმს, ამიტომ არ მივდივარ.","Change of plans.","Use ამიტომ to show the consequence of the weather."
"reas_010","because_reason_core","I have no money, so I can't buy it.","ფული არ მაქვს, ამიტომ ვერ ვყიდულობ.","Financial logic.","Cause (No money) + ამიტომ + Result (Can't buy)."
"reas_011","because_reason_core","I like it, that's why I want it.","მომწონს, ამიტომ მინდა.","Simple logic.","ამიტომ is often translated as 'that's why'."
"reas_012","because_reason_core","He is sick, therefore he is not coming.","ავად არის, ამიტომ არ მოდის.","Explaining absence.","Use ამიტომ to explain someone else's actions."
"reas_013","because_reason_core","Why are you crying?","რატომ ტირი?","Asking for reason.","Standard 'Why' question."
"reas_014","because_reason_core","Because I am sad.","იმიტომ რომ მოწყენილი ვარ.","Answering 'Why'.","You can start a sentence with იმიტომ რომ when answering a question."
"reas_015","because_reason_core","Why did you go?","რატომ წახვედი?","Asking for reason.","Past tense question."
"reas_016","because_reason_core","Because I wanted to.","იმიტომ რომ მინდოდა.","Short answer.","Common response using the past tense of 'want'."
"reas_017","because_reason_core","Why aren't you eating?","რატომ არ ჭამ?","Checking concern.","Negative 'Why' question."
"reas_018","because_reason_core","Because I'm not hungry.","იმიტომ რომ არ მშია.","Short answer.","Negative reason."
"reas_019","because_reason_core","Since you are here, help me.","რადგან აქ ხარ, დამეხმარე.","Opportunistic.","რადგან means 'since' or 'because'. It often goes at the start of the sentence."
"reas_020","because_reason_core","Since it's raining, let's stay home.","რადგან წვიმს, სახლში დავრჩეთ.","Suggestion.","Using რადგან upfront sets the context for the suggestion."
"reas_021","because_reason_core","Because (Since) I love you, I forgive you.","რადგან მიყვარხარ, გპატიობ.","Dramatic statement.","რადგან implies 'Given the fact that...'."
"reas_022","because_reason_core","I am late because of the traffic.","დამაგვიანდა, იმიტომ რომ საცობია.","Excuse.","Literal: 'I was delayed because there is a traffic jam'."
"reas_023","because_reason_core","I did it because of you.","ეს შენ გამო გავაკეთე.","Blame or Credit.","Note: To say 'because of [Person/Noun]', Georgian uses the postposition გამო, not the conjunction phrase."
"reas_024","because_reason_core","I am here because of work.","აქ საქმის გამო ვარ.","Reason for visit.","Noun + გამო means 'because of / due to'."
"condr_001","conditionals_real_core","If you come, we will go.","თუ მოხვიდე, წავალთ.","Making a plan.","Use თუ for “if”; then say what will happen next."
"condr_002","conditionals_real_core","If he comes, we will start.","თუ მოვა, დავიწყებთ.","Waiting to begin.","Often the first clause is short: თუ მოვა…"
"condr_003","conditionals_real_core","If it rains, I won’t go.","თუ იწვიმებს, არ წავალ.","Weather plan.","Negation stays inside the result clause: … არ წავალ."
"condr_004","conditionals_real_core","If you’re free, call me.","თუ თავისუფალი ხარ, დამირეკე.","Availability.","You can put a command in the “then” clause."
"condr_005","conditionals_real_core","If you have time, help me.","თუ დრო გაქვს, დამეხმარე.","Asking for help.","Use a simple present in the if-clause for real situations."
"condr_006","conditionals_real_core","If you want coffee, I’ll make it.","თუ ყავა გინდა, გავაკეთებ.","Hosting.","Want + if works naturally: თუ … გინდა…"
"condr_007","conditionals_real_core","If we leave now, we’ll arrive on time.","თუ ახლა გავალთ, დროზე მივალთ.","Scheduling.","Use ახლა to make the condition concrete."
"condr_008","conditionals_real_core","If you go by metro, it’s faster.","თუ მეტროთი წახვალ, უფრო სწრაფია.","Giving advice.","You can compare outcomes: condition + “it’s faster”."
"condr_009","conditionals_real_core","If you go on foot, you’ll get tired.","თუ ფეხით წახვალ, დაიღლები.","Practical warning.","Same pattern with method words like ფეხით."
"condr_010","conditionals_real_core","If I finish, I’ll call you.","თუ დავასრულებ, დაგირეკავ.","Work update.","Use a completion-style future verb in the if-clause."
"condr_011","conditionals_real_core","If you do it today, it will be easier.","თუ დღეს გააკეთებ, უფრო ადვილი იქნება.","Encouragement.","Time words like დღეს fit well in the if-clause."
"condr_012","conditionals_real_core","If he helps, we’ll finish quickly.","თუ დაგვეხმარება, სწრაფად დავასრულებთ.","Teamwork.","The if-clause can include objects too; keep it short and clear."
"condr_013","conditionals_real_core","If you don’t know, ask me.","თუ არ იცი, მკითხე.","Reassuring.","To negate the if-clause, put არ before the verb: თუ არ…"
"condr_014","conditionals_real_core","If you can’t come, tell me.","თუ ვერ მოხვიდე, მითხარი.","Logistics.","Use ვერ in the if-clause for inability: თუ ვერ…"
"condr_015","conditionals_real_core","If you’re not coming, I’m leaving.","თუ არ მოდიხარ, მივდივარ.","Impatient.","Real condition can use present on both sides."
"condr_016","conditionals_real_core","If you call me, I’ll answer.","თუ დამირეკავ, გიპასუხებ.","Communication.","Answering uses the same future pattern in the result clause."
"condr_017","conditionals_real_core","If you write, I’ll read it.","თუ დაწერ, წავიკითხავ.","Work exchange.","Use a completion preverb to make “write/read it (through)” feel complete."
"condr_018","conditionals_real_core","If you send it, I’ll check it.","თუ გამომიგზავნი, გადავამოწმებ.","Work flow.","Short if-clause + clear result clause is the most common style."
"condr_019","conditionals_real_core","If it’s good, I’ll buy it.","თუ კარგია, ვიყიდი.","Shopping.","Use adjectives in the if-clause: თუ კარგია…"
"condr_020","conditionals_real_core","If it’s expensive, I won’t buy it.","თუ ძვირია, არ ვიყიდი.","Budgeting.","Negate only the result clause: … არ ვიყიდი."
"condr_021","conditionals_real_core","If there’s time, we’ll meet.","თუ დრო იქნება, შევხვდებით.","Scheduling.","For “there will be time”, you can use იქნება in the if-clause."
"condr_022","conditionals_real_core","If you’re hungry, let’s eat.","თუ გშია, ვჭამოთ.","Deciding.","Combine an if-clause with a “let’s” clause."
"condr_023","conditionals_real_core","If you like it, take it.","თუ მოგწონს, აიღე.","Offering something.","Use liking in the if-clause; then give a simple command."
"condr_024","conditionals_real_core","If you prefer this, choose it.","თუ ეს გირჩევნია, ეს აირჩიე.","Helping someone decide.","Preference fits naturally inside if-clauses."
"condr_025","conditionals_real_core","If you come, then we’ll talk.","თუ მოხვიდე, მაშინ ვილაპარაკებთ.","Next step.","Add მაშინ (“then”) to make the result feel explicit."
"condr_026","conditionals_real_core","If you’re free, then come over.","თუ თავისუფალი ხარ, მაშინ მოდი.","Invitation.","მაშინ is optional; it just highlights the “then”."
"condr_027","conditionals_real_core","If you have questions, then ask.","თუ კითხვები გაქვს, მაშინ მკითხე.","Encouragement.","You can use then + command for a clear instruction."
"condr_028","conditionals_real_core","If you don’t want to, then don’t do it.","თუ არ გინდა, მაშინ ნუ გააკეთებ.","Respecting choice.","Use ნუ for “don’t” as a negative command in the result clause."
"purp_001","purpose_intent_core","I work in order to have money.","ვმუშაობ იმისთვის, რომ ფული მქონდეს.","Explaining motivation.","იმისთვის, რომ means 'in order to'. It connects the action to the goal."
"purp_002","purpose_intent_core","I study in order to learn Georgian.","ვსწავლობ იმისთვის, რომ ქართული ვისწავლო.","Student goals.","The verb in the second part changes form (Subjunctive/Optative): ვისწავლო instead of ვსწავლობ."
