"example_id","frame_id","english","georgian","context","usage_tip"
"4107","reported_speech","Apparently / As it seems, he is right.","როგორც ჩანს, ის მართალია.","Observation.","'როგორც ჩანს' is a fixed phrase meaning 'As it appears'. Note: we don't always need 'რომ' here."
"4108","reported_speech","The thing is that I don't know.","საქმე იმაშია, რომ არ ვიცი.","Explanation.","'საქმე იმაშია' (The business is in that) is the standard way to say 'The point is...'."
"4109","reported_speech","I think that this is not enough.","ვფიქრობ, რომ ეს საკმარისი არ არის.","Critique.","'ვფიქრობ' is the active verb 'I think' (unlike 'Mgonia' which is 'It seems'). Use for logic."
"4110","reported_speech","They say that it will rain tomorrow.","ამბობენ, რომ ხვალ წვიმა იქნება.","Weather report.","'ამბობენ' implies general hearsay or public knowledge."
"4111","reported_speech","I heard that you are going.","გავიგე, რომ მიდიხარ.","Checking rumors.","'გავიგე' means both 'I understood' and 'I heard/found out'."
"4112","reported_speech","I hope that you will come.","იმედი მაქვს, რომ მოხვალ.","Expectation.","Literally: 'I have hope that you will come'."
"4113","reported_speech","He asked me if I am ready.","მკითხა, მზად ვარ თუ არა.","Indirect question.","'თუ არა' (or not) is often added when reporting Yes/No questions."
"4114","reported_speech","I promised him that I would do it.","დავპირდი, რომ გავაკეთებდი.","Commitment.","'დავპირდი' means 'I promised'. The second verb often shifts to a 'conditional' future."
"4115","reported_speech","Do you know that he is not here?","იცი, რომ ის აქ არ არის?","Checking facts.","Standard question format: [Active Verb] + [That] + [Fact]."
"4201","evidential_perfect","Apparently I have forgotten.","თურმე, დამვიწყებია.","Realization.","'თურმე' (Apparently) matches the Perfect tense verb 'da-m-vickebia'."
"4202","evidential_perfect","Apparently you have seen this already.","შენ უკვე გინახავს ეს.","Surprise.","'უკვე' means 'already'. 'გინახავს' is the 'unwitnessed' or 'result' form of seeing."
"4203","evidential_perfect","He has apparently worked a lot.","მას ბევრი უმუშავია.","Inference.","Subject 'He' becomes 'Mas' (Dative) because in this tense, the person is the receiver."
"4204","evidential_perfect","We have said this before.","ჩვენ ეს ადრეც გვითქვამს.","Recalling.","'გვითქვამს' tracks 'Us'. 'ადრე-ც' means 'before-too'."
"4205","evidential_perfect","You guys have apparently bought it.","თქვენ გიყიდიათ.","Result check.","The verb implies 'I see the result of your buying' rather than watching the act itself."
"4206","evidential_perfect","They have apparently done everything.","მათ ყველაფერი გაუკეთებიათ.","Result check.","'მათ' (Them) is Dative. 'გაუკეთებიათ' implies the job is finished and visible."
"4207","evidential_perfect","As it turned out, he wrote it.","როგორც გაირკვა, მას დაუწერია.","Discovery.","'გაირკვა' means 'It became clear'. 'დაუწერია' is the Perfect form of 'Wrote'."
"4208","evidential_perfect","I have never seen this.","ეს არასდროს მინახავს.","Experience.","Perfect tense is standard for discussing life experiences ('Have you ever...?')."
"4209","evidential_perfect","Apparently he is late.","როგორც ჩანს, მას დაუგვიანია.","Deduction.","Used when you see an empty chair, not when you watch him arrive late."
"4210","evidential_perfect","This hasn't happened before.","ეს ადრე არ მომხდარა.","Status update.","'მომხდარა' comes from 'khdoma' (happening). Used for historical facts."
"4211","evidential_perfect","It turns out Giorgi did it.","თურმე, გიორგის გაუკეთებია.","Plot twist.","Giorgi takes the '-s' suffix because in the Perfect tense, the subject acts like a receiver."
"4212","evidential_perfect","What have you done?!","რა გიქნია?","Exclamation.","'გიქნია' is the Perfect form of 'kena' (doing). Used for shock at a result."
"4213","evidential_perfect","Have you ever been to Georgia?","საქართველოში ყოფილხარ?","Travel question.","'ყოფილხარ' is the Perfect form of 'To be'. Essential for 'Have you ever been' questions."
"4214","evidential_perfect","I have not thought about it.","ამაზე არ მიფიქრია.","Admission.","'მიფიქრია' is the result form of thinking. 'ამაზე' is 'On this'."
"4215","evidential_perfect","Apparently I was wrong.","თურმე, ვტყუოდი.","Apology.","Exception! Sometimes we use imperfect forms with 'Thurme'. 'ვტყუოდი' means 'I was lying/wrong'."
"4301","comparison_degree","I am older than you.","მე შენზე დიდი ვარ.","Identity compare.","Literally: 'I am you-on big'. '-ზე' handles the comparison logic."
"4302","comparison_degree","This is better than that.","ეს იმაზე უკეთესია.","Choice.","'იმ-ზე' means 'On that'. 'უკეთესი' is the comparative form of Good ('კარგი')."
"4303","comparison_degree","Coffee is tastier than tea.","ყავა ჩაიზე გემრიელია.","Preference.","'ჩაი' becomes 'ჩაი-ზე'. 'გემრიელი' implies deliciousness."
"4304","comparison_degree","Batumi is smaller than Tbilisi.","ბათუმი თბილისზე პატარაა.","Geography.","'პატარა' functions as both 'Small' and 'Younger/Smaller'."
"4305","comparison_degree","We work faster than them.","ჩვენ მათზე სწრაფად ვმუშაობთ.","Performance.","'მათ-ზე' (On them). 'სწრაფად' is the adverb 'Fast'."
"4306","comparison_degree","You guys know more than us.","თქვენ ჩვენზე მეტი იცით.","Knowledge gap.","'მეტი' is 'More'. It is one of the most common comparative words."
"4307","comparison_degree","This is more expensive than I thought.","ეს იმაზე ძვირია, ვიდრე მეგონა.","Shopping shock.","'ვიდრე' (Than) is used when comparing a noun to a verb phrase ('...than I thought')."
"4308","comparison_degree","Better late than never.","სჯობს გვიან, ვიდრე არასდროს.","Proverb.","'სჯობს' means 'It is better'. A classic saying."
"4309","comparison_degree","More and more.","უფრო და უფრო მეტი.","Quantity increase.","'უფრო' is the auxiliary word used to make adjectives comparative (e.g., 'Upro kargi' = Better)."
"4310","comparison_degree","As much as possible.","რაც შეიძლება მეტი.","Limit.","Literally: 'What is possible, more'. Used for requests."
"4311","comparison_degree","One of the most important.","ერთ-ერთი ყველაზე მნიშვნელოვანი.","Ranking.","'ყველაზე' (On all) creates the Superlative ('Most'). 'ყველაზე ლამაზი' = Most beautiful."
"4312","comparison_degree","No more, no less.","არც მეტი, არც ნაკლები.","Precision.","'ნაკლები' means 'Less'. 'არც' negates both sides."
"4313","comparison_degree","I love you more than life.","სიცოცხლეზე მეტად მიყვარხარ.","Poetic.","'სიცოცხლე' (Life) + '-ზე'. 'მეტად' is the adverb form of 'More'."
"4314","comparison_degree","He is the tallest in the class.","კლასში ყველაზე მაღალია.","Superlative.","'ყველაზე მაღალი' = The tallest (Tall on everyone)."
"4315","comparison_degree","It is less dangerous.","ნაკლებად საშიშია.","Safety.","'ნაკლებად' (Less-ly) modifies the adjective 'საშიში' (Dangerous)."
"4401","purpose_intent","I am here to help you.","აქ ვარ იმისთვის, რომ დაგეხმარო.","Explaining your arrival.","'იმისთვის, რომ' is the connector for 'In order to'. It links your presence ('აქ ვარ') to the goal."
"4402","purpose_intent","I study so that I may know.","ვსწავლობ იმისთვის, რომ ვიცოდე.","Explaining reading habits.","The second verb 'ვიცოდე' is in the Optative mood, showing potentiality ('that I may know')."
"4403","purpose_intent","I need money to buy it.","ფული მჭირდება იმისთვის, რომ ვიყიდო.","Justifying a loan.","Literally: 'Money is needed to me, for that, that I may buy ('ვიყიდო')'."
"4404","purpose_intent","We work so that we may live.","ვმუშაობთ იმისთვის, რომ ვიცხოვროთ.","Philosophy of life.","'ვიცხოვროთ' is the Optative form of 'Living'. The grammar links labor to survival."
"4405","purpose_intent","I did this because I wanted to.","ეს იმიტომ გავაკეთე, რომ მინდოდა.","Defending a choice.","'იმიტომ' (Therefore/For that reason) points back to the desire. A strong assertion of agency."
"4406","purpose_intent","What is the reason for this?","რა არის ამის მიზეზი?","Asking for explanation.","'მიზეზი' means Reason or Cause. 'ამის' is the Genitive 'Of this'."
"4407","purpose_intent","In order to avoid mistakes.","შეცდომების თავიდან ასაცილებლად.","Giving advice.","'თავიდან აცილება' implies 'Avoiding'. The ending '-ად' shows the purpose."
"4408","purpose_intent","Because of this we have problems.","ამის გამო ბევრი პრობლემა გვაქვს.","Blaming an event.","'გამო' acts like 'Due to'. It requires the target word to be in the Genitive case ('ამის')."
"4409","purpose_intent","That is precisely why I came.","სწორედ ამიტომ მოვედი.","Confirming a suspicion.","'სწორედ' intensifies the reason. Use this when your motive perfectly matches the situation."
"4410","purpose_intent","Consequently, we must go.","აქედან გამომდინარე, უნდა წავიდეთ.","Concluding a meeting.","'აქედან გამომდინარე' is a formal connector meaning 'Flowing out from here' (Consequently)."
"4411","purpose_intent","So that everything is fine.","იმისთვის, რომ ყველაფერი კარგად იყოს.","Reassuring a worrier.","The goal is a state of being ('იყოს' - that it may be), not an action."
"4412","purpose_intent","Tell me why you need it.","მითხარი, რისთვის გჭირდება.","Skeptical inquiry.","'რისთვის' (For what) is often more specific than 'რატომ' (Why). It asks for the specific goal."
"4413","purpose_intent","I am calling to apologize.","ვრეკავ იმისთვის, რომ ბოდიში მოვიხადო.","Making amends.","'ბოდიში მოვიხადო' is the formal phrase for apologizing. Literally: 'To take off the apology'."
"4414","purpose_intent","I came to see you.","შენს სანახავად მოვედი.","Romance / Friendship.","Instead of the long 'იმისთვის, რომ', we use the 'Adverbial' case ('-ად') on the noun: 'For the seeing'."
"4415","purpose_intent","He is saving money to buy a car.","ფულს აგროვებს, რომ მანქანა იყიდოს.","Financial goals.","Sometimes we drop 'იმისთვის' and just use 'რომ' (that) to indicate purpose, if context is clear."
"4501","conditionals_real","If I have time, I will come.","თუ დრო მექნება, მოვალ.","Tentative plans.","'მექნება' is the Future tense of 'Have'. 'თუ' sets the condition."
"4502","conditionals_real","If you want, let's go.","თუ გინდა, წავიდეთ.","Casual suggestion.","The simplest conditional frame. [If] + [Present Desire] + [Optative Action]."
"4503","conditionals_real","If our team wins, we will celebrate.","თუ ჩვენი გუნდი მოიგებს, ვიზეიმებთ.","Sports bar talk.","Both verbs are in the Future tense. 'ვიზეიმებთ' comes from 'ზეიმი' (celebration)."
"4504","conditionals_real","If I am not mistaken, it is so.","თუ არ ვცდები, ეს ასეა.","Polite correction.","'ვცდები' means 'I am erring / being mistaken'. A very common polite filler."
"4505","conditionals_real","If possible, help me.","თუ შეიძლება, დამეხმარეთ.","Asking for aid.","'შეიძლება' serves as the condition 'If it is possible'. 'დამეხმარეთ' is the plural/polite request."
"4506","conditionals_real","If he doesn't come, I will leave.","თუ არ მოვა, წავალ.","Setting a deadline.","Standard 'First Conditional' logic. Future + Future."
"4507","conditionals_real","Even if that were the case.","ეგრეც რომ იყოს.","Hypothetical argument.","'რომ' here acts like 'even if'. 'იყოს' is the Optative 'be'."
"4508","conditionals_real","What will happen if...?","რა მოხდება, თუ...?","Worrying about results.","'რა მოხდება' is the Future tense of 'What happens'. Essential for 'What if' scenarios."
"4509","conditionals_real","If I understood correctly...","თუ სწორად გავიგე...","Clarifying instructions.","'გავიგე' means 'I understood'. Use this before repeating what you think they said."
"4510","conditionals_real","In the case that...","იმ შემთხვევაში, თუ...","Formal agreement.","'შემთხვევა' means Case/Incident. Literally: 'In that case, if...'."
"4511","conditionals_real","Of course, if you want!","აბა რა, თუ გინდა!","Enthusiastic agreement.","'აბა რა' is a very colloquial Georgian phrase for 'Of course / What else!'."
"4512","conditionals_real","If it is necessary, I will do it.","თუ საჭიროა, გავაკეთებ.","Commitment.","'საჭიროა' (It is necessary) is the condition. The result is a simple Future action."
"4513","conditionals_real","If you ask me, it's not good.","მე თუ მკითხავ, არ ვარგა.","Unsolicited opinion.","'მკითხავ' tracks 'me' with the 'მ-' prefix. 'არ ვარგა' means 'It's no good / worthless'."
"4514","conditionals_real","If it rains, we stay home.","თუ იწვიმებს, სახლში დავრჩებით.","Weather contingency.","'იწვიმებს' is the future tense 'It will rain'. 'დავრჩებით' is 'We will stay'."
"4515","conditionals_real","Whatever happens, I am with you.","რაც არ უნდა მოხდეს, შენთან ვარ.","Vow of loyalty.","'რაც არ უნდა' implies 'No matter what'. 'მოხდეს' is the Optative 'happen'."
"4601","version_shift_benefactive","I bought this for you.","მე ეს გიყიდე.","Giving a gift.","The verb 'ვიყიდე' (I bought) transforms into 'გიყიდე' to include 'You' as the beneficiary."
"4602","version_shift_benefactive","You bought this for me.","შენ ეს მიყიდე.","Receiving a gift.","The marker 'მი-' shows the action was done for 'me'."
"4603","version_shift_benefactive","He bought this for her.","მან ეს მას უყიდა.","Gossiping about gifts.","Subject 'მან' takes the heavy Ergative case. The marker 'უ-' points to a 3rd person receiver."
"4604","version_shift_benefactive","We bought this for them.","ჩვენ ეს მათ ვუყიდეთ.","Group gift.","'მათ' (Them) is the receiver. 'ვ-უ-ყიდეთ' shows 'We' (ვ-) did it for 'him/them' (უ-)."
"4605","version_shift_benefactive","You guys bought this for us.","თქვენ ეს ჩვენ გვიყიდეთ.","Thanking a group.","The marker 'გვი-' is specific to 'for us'. It fits right before the verb root."
"4606","version_shift_benefactive","They bought this for the child.","მათ ეს ბავშვს უყიდეს.","Family shopping.","The recipient 'ბავშვს' is marked with the Dative case ('-ს'). The verb uses 'უ-' to point to him."
"4607","version_shift_benefactive","Giorgi made coffee for Mariam.","გიორგიმ მარიამს ყავა გაუკეთა.","Social nicety.","Subject: 'გიორგიმ'. Recipient: 'მარიამს'. Verb: 'გაუკეთა' (Did it for her)."
"4608","version_shift_benefactive","I want to say thank you to you.","დიდი მადლობა მინდა გადაგიხადოთ.","Formal gratitude.","'გადაგიხადოთ' means 'to pay you'. The 'გი-' makes it directed at 'you'."
"4609","version_shift_benefactive","I did this for you.","ეს შენთვის გავაკეთე.","Romantic gesture.","Here we use the Postposition 'თვის' (For) instead of the verb marker. Both are correct."
"4610","version_shift_benefactive","Of course I will do it for you.","რა თქმა უნდა, გაგიკეთებ.","Accepting a favor.","'გაგიკეთებ' uses the Future tense with the 'გი-' marker. 'I will do it for you'."
"4611","version_shift_benefactive","I am not planning anything against you.","ვერაფერს გიპირებ.","Diffusing conflict.","Usually 'გიპირებ' means 'I plan for you', but context implies negative intent here."
"4612","version_shift_benefactive","I will return it to you.","დაგიბრუნებ.","Returning a loan.","'დაბრუნება' is return. 'და-გი-ბრუნებ' means 'I will return it for/to you'."
"4613","version_shift_benefactive","He built a house for himself.","მან თავისთვის სახლი აიშენა.","Describing success.","'აიშენა' uses the 'ი-' marker which means 'For oneself'. 'თავისთვის' reinforces 'for self'."
"4614","version_shift_benefactive","Can you open the door for me?","კარი გამიღე, თუ შეიძლება?","Hands full of bags.","'გამიღე' (Open for me) implies the beneficiary is 'me' (the 'მ-' marker is hidden/assimilated)."
"4615","version_shift_benefactive","I am writing you a letter.","მე შენ წერილს გწერ.","Correspondence.","'გწერ' (I write you) includes the object 'you' inside the verb (via 'გ-')."
"4701","motion_advanced_directional","I am going up.","მე მაღლა ავდივარ.","Hiking or climbing stairs.","The prefix 'ა-' indicates upward motion. The root verb is 'სვლა' (motion)."
"4702","motion_advanced_directional","You are going down.","შენ დაბლა ჩადიხარ.","Heading to the basement.","The prefix 'ჩა-' indicates motion downwards, often into a container or enclosed space."
"4703","motion_advanced_directional","He is returning home.","ის სახლში ბრუნდება.","After a long work day.","'ბრუნდება' is a reflexive verb meaning 'He turns himself back'."
"4704","motion_advanced_directional","We are going up the stairs.","ჩვენ კიბეზე ავდივართ.","Walking to the second floor.","'კიბე' means stairs/ladder. Note we use '-ზე' (on) because we step *on* them."
"4705","motion_advanced_directional","When are you guys returning?","თქვენ როდის ბრუნდებით?","Checking travel itinerary.","The verb matches the plural 'თქვენ' ending '-ებით'."
"4706","motion_advanced_directional","They are coming down.","ისინი ჩამოდიან.","Waiting at the bottom of the hill.","'ჩამო-' is a compound prefix: 'ჩა-' (down) + 'მო-' (towards me)."
"4707","motion_advanced_directional","When did you arrive [down here]?","როდის ჩამოხვედი?","Greeting someone at the airport.","We use 'down-come' for arriving from another city or country, implying landing or settling."
"4708","motion_advanced_directional","He came back.","უკან მოვიდა.","Unexpected return.","'უკან' literally means 'behind' or 'back'. 'მოვიდა' is the simple past 'He came'."
"4709","motion_advanced_directional","My heart broke [I was disappointed].","გული დამწყდა.","Hearing bad news.","Idiom! Literally: 'Heart snapped/broke to me'. Used for deep disappointment."
"4710","motion_advanced_directional","Go up!","მაღლა ადი!","giving directions to a driver.","Imperative command. The verb is shortened to just the prefix and root."
"4711","motion_advanced_directional","Pass through / Go down past.","ჩაიარე.","Walking past a landmark.","Used when telling someone to pass by a location on their way down."
"4712","motion_advanced_directional","We returned.","დავბრუნდით.","Status update.","Past tense (Aorist). The 'და-' prefix shows the action is completed."
"4713","motion_advanced_directional","Please go upstairs.","თუ შეიძლება, მაღლა ადით.","Polite request.","'ადით' is the plural/polite command form of 'Go up'."
"4714","motion_advanced_directional","The sun went down.","მზე ჩავიდა.","Sunset.","We use the same verb for the sun setting as for a person going downstairs."
"4715","motion_advanced_directional","He went up and then came down.","ჯერ ავიდა, მერე ჩამოვიდა.","Describing movement.","Contrasting 'ა-' (away/up) and 'ჩამო-' (toward/down)."
"4801","success_managing","I managed it.","მე მოვახერხე.","Finishing a difficult task.","'მოვახერხე' implies overcoming an obstacle to achieve the result."
"4802","success_managing","Did you manage to come?","შენ მოახერხე მოსვლა?","Phone call to a late friend.","The action 'მოსვლა' (Coming) is treated as the object of 'Managed'."
"4803","success_managing","He managed to do it.","მან გაკეთება მოახერხა.","Reporting success.","Because this is the Past tense (Aorist), the subject 'მან' is in the Ergative case."
"4804","success_managing","We managed everything.","ჩვენ ყველაფერი მოვახერხეთ.","Team debrief.","'ყველაფერი' (Everything) is the object. 'მოვახერხეთ' matches 'We'."
"4805","success_managing","Were you guys able to do this?","თქვენ ამის გაკეთება შეძელით?","Reviewing a project.","'შეძელით' is the past tense of 'Can' (Ability). It implies 'Did you find the power?'."
"4806","success_managing","They couldn't manage it.","მათ ვერ მოახერხეს.","Reporting failure.","'ვერ' indicates inability despite trying. 'მათ' is the Ergative plural subject."
"4807","success_managing","It wasn't possible to save him.","მისი გადარჩენა ვერ მოხერხდა.","Tragedy / Emergency room.","'მოხერხდა' is the passive voice: 'It was not managed'. 'გადარჩენა' is 'Saving'."
"4808","success_managing","I'll manage it somehow.","როგორმე მოვახერხებ.","Expressing optimism.","'როგორმე' means 'somehow' or 'in some way'."
"4809","success_managing","Finally I was able to.","ბოლოს და ბოლოს, შევძელი.","Success after struggle.","'ბოლოს და ბოლოს' means 'At the end of ends' (Finally)."
"4810","success_managing","Of course he will manage it.","რა თქმა უნდა, მოახერხებს.","Expressing confidence.","'მოახერხებს' is the Future tense. The subject returns to the base form."
"4811","success_managing","I couldn't manage by any means.","ვერაფრით ვერ მოვახერხე.","Total failure.","'ვერაფრით' means 'by no means / with nothing'. Double negation is standard."
"4812","success_managing","How did you manage this?","ეს როგორ მოახერხე?","Impressed inquiry.","'როგორ' (How) asks for the method of success."
"4813","success_managing","If you try, you will manage.","თუ ეცდები, მოახერხებ.","Encouragement.","'ეცდები' is the future of 'Try'. Condition + Result."
"4814","success_managing","I tried, but I couldn't manage.","ვეცადე, მაგრამ ვერ მოვახერხე.","Admitting defeat.","'ვეცადე' is the past tense 'I tried'. 'მაგრამ' connects the contrast."
"4815","success_managing","I managed to do it on time.","დროულად მოვახერხე.","Meeting a deadline.","'დროულად' is the adverb 'Timely / On time'."
"4901","passive_state_result","This is done / made.","ეს გაკეთებულია.","Checking a checklist.","The suffix '-ულია' creates the Past Passive Participle (State of being done)."
"4902","passive_state_result","The shop is closed.","მაღაზია დაკეტილია.","Arriving too late.","'დაკეტილი' comes from the verb 'კეტავს' (He closes). It describes the current state."
"4903","passive_state_result","The door is open.","კარი ღიაა.","Invitation to enter.","'ღია' describes the state of openness. Not to be confused with the action 'Opening'."
"4904","passive_state_result","Dinner is ready.","სადილი მზად არის.","Calling family to table.","'მზად' is an indeclinable word meaning 'Ready'. We attach 'არის' (is)."
"4905","passive_state_result","The wine is finished/drunk.","ღვინო დალეულია.","Empty bottle.","'დალეული' means 'Drunk up'. The action is finished, and this is the result."
"4906","passive_state_result","Everything is said.","ყველაფერი ნათქვამია.","Ending an argument.","'ნათქვამი' comes from 'თქმა' (Saying). 'It is said'."
"4907","passive_state_result","That says it all.","ამით ყველაფერი ნათქვამია.","Drawing a conclusion.","Idiom: 'With this, everything is said'."
"4908","passive_state_result","It is written.","დაწერილია.","Referring to a rule/text.","'დაწერილი' describes the state of text existing on paper."
"4909","passive_state_result","I am certain.","დარწმუნებული ვარ.","Stating conviction.","'დარწმუნებული' (Convinced) acts like an adjective describing the speaker."
"4910","passive_state_result","It is not even surprising.","გასაკვირიც არ არის.","Cynical observation.","'გასაკვირი' means 'Surprising thing'. The '-ც' adds 'even'."
"4911","passive_state_result","I have heard of it.","გაგონილი მაქვს.","Discussing rumors.","Literally: 'I have it heard'. This is the Perfect construction using a participle."
"4912","passive_state_result","This is already decided.","ეს უკვე გადაწყვეტილია.","Firm stance.","'გადაწყვეტილი' comes from the verb 'Decide'. The matter is closed."
"4913","passive_state_result","The window is broken.","ფანჯარა გატეხილია.","Reporting damage.","'გატეხილი' comes from 'Breaking'. It describes the object's condition."
"4914","passive_state_result","Is this seat taken?","ეს ადგილი დაკავებულია?","Cinema / Bus.","'დაკავებული' means 'Occupied / Taken / Busy'."
"4915","passive_state_result","Everything is already planned.","ყველაფერი უკვე დაგეგმილია.","Travel itinerary.","'დაგეგმილი' comes from 'გეგმა' (Plan)."
"5001","general_relative_finale","Whatever happens.","რაც არ უნდა მოხდეს.","Facing uncertainty.","'რაც არ უნდა' + Optative Verb is the formula for 'No matter what X'."
"5002","general_relative_finale","Whoever it may be.","ვინც არ უნდა იყოს.","Open policy.","'ვინც' means 'Whoever'. 'იყოს' is the Optative 'Be'."
"5003","general_relative_finale","Wherever you may go.","სადაც არ უნდა წახვიდე.","Travel advice.","'სადაც' means 'Where' + 'ever'. 'წახვიდე' is the Optative 'You go'."
"5004","general_relative_finale","However I may say it.","როგორც არ უნდა ვთქვა.","Struggling for words.","'როგორც' means 'How / As'. Used to show method doesn't matter."
"5005","general_relative_finale","No matter how surprising.","რაც არ უნდა გასაკვირი იყოს.","Sharing a shock.","Even if it is surprising, the fact remains."
"5006","general_relative_finale","Whatever happens, I am here.","რაც არ უნდა მოხდეს, მე აქ ვარ.","Vow of support.","Combining the 'Whatever' frame with the 'Location' frame."
"5007","general_relative_finale","Whatever it may be like.","როგორიც არ უნდა იყოს.","Acceptance.","'როგორიც' refers to the quality or type ('What kind of')."
"5008","general_relative_finale","With all the might I have.","რაც ძალი და ღონე მაქვს.","Maximal effort.","Idiom. 'ძალი' and 'ღონე' both mean power/strength."
"5009","general_relative_finale","As soon as possible.","რაც შეიძლება მალე.","Urgency.","Literally: 'What is possible, soon'."
"5010","general_relative_finale","Most importantly...","რაც მთავარია...","Transitioning topic.","Literally: 'What is the main thing...'."
"5011","general_relative_finale","It is what it is.","რაც არის, არის.","Philosophy / Resignation.","Simple statement of accepting reality."
"5012","general_relative_finale","Once upon a time.","იყო და არა იყო რა.","Storytelling.","Traditional fairy tale opener. Lit: 'There was, and there was not, what?'."
"5013","general_relative_finale","Do whatever you want.","გააკეთე, რაც გინდა.","Giving permission / Giving up.","'რაც გინდა' (What you want) acts as the object of 'Do'."
"5014","general_relative_finale","Whoever calls, tell them I'm not here.","ვინც არ უნდა დარეკოს, უთხარი, რომ არ ვარ.","Dodging calls.","Complex sentence: [Whoever calls] + [Tell them] + [That I am not]."
"5015","general_relative_finale","However hard it is, I will do it.","რაც არ უნდა რთული იყოს, გავაკეთებ.","Determination.","[No matter how hard be] + [I will do]."
"5101","active_future","I will do it tomorrow.","ხვალ გავაკეთებ.","Planning.","'აკეთებ' (Doing) becomes 'გა-აკეთებ'. 'ხვალ' (Tomorrow) is the trigger."
"5102","active_future","He will write a letter.","ის წერილს დაწერს.","Prediction.","'წერს' (Writing) becomes 'და-წერს'. Subject 'ის' stays plain."
"5103","active_future","We will buy wine.","ჩვენ ღვინოს ვიყიდით.","Shopping list.","'ვიყიდით' (We buy) implies the future by itself in this context, or adds 'შე-'/ 'ი-' prefixes."
"5104","active_future","You will see.","შენ ნახავ.","Assurance.","'ნახავ' is the Future of 'Seeing'. Object is implied."
"5105","active_future","They will help us.","ისინი ჩვენ დაგვეხმარებიან.","Expectation.","'დაგვეხმარებიან' uses the 'და-' prefix to mark the future."
"5106","active_future","I will say it.","მე ვიტყვი.","Promise.","'ვიტყვი' is the future of 'Saying'. Irregular verb change."
"5107","active_future","She will prepare dinner.","ის სადილს მოამზადებს.","Cooking.","'ამზადებს' (Prepares) becomes 'მო-ამზადებს'. 'სადილს' is the object."
"5108","active_future","You guys will drink tea.","თქვენ ჩაის დალევთ.","Hosting.","'სვამთ' (Drink) changes root to 'დალევთ' in the future."
"5109","active_future","I will learn Georgian.","ქართულს ვისწავლი.","Goal setting.","'ვსწავლობ' (I study) becomes 'ვი-სწავლი' (I will learn)."
"5110","active_future","They will pay the bill.","ისინი ანგარიშს გადაიხდიან.","Generosity.","'იხდიან' (Paying) becomes 'გადა-იხდიან'."
"5111","active_future","Giorgi will fix the car.","გიორგი მანქანას გააკეთებს.","Repair.","Subject 'გიორგი' is plain. Object 'მანქანას' takes **-ს**."
"5112","active_future","I will call you.","დაგირეკავ.","Phone etiquette.","'ვრეკავ' (Calling) becomes 'და-გირეკავ'."
"5113","active_future","We will finish soon.","მალე დავამთავრებთ.","Status update.","'ვამთავრებთ' (Finishing) becomes 'და-ვამთავრებთ'."
"5114","active_future","You will find it.","შენ იპოვი.","Encouragement.","'პოულობ' (Finding) changes root to 'იპოვი' in the future."
"5115","active_future","He will take a photo.","ის ფოტოს გადაიღებს.","Tourism.","'იღებს' (Taking) becomes 'გადა-იღებს' for photos."
"5201","active_imperfect","I was working when you called.","ვმუშაობდი, როცა დარეკე.","Background action.","'ვმუშაობ' (I work) + '-დი' = 'ვმუშაობდი' (I was working)."
"5202","active_imperfect","He used to smoke.","ის ეწეოდა.","Past habit.","'ეწევა' (Smokes) -> 'ეწეოდა'. Used for things you stopped doing."
"5203","active_imperfect","We were waiting for you.","ჩვენ შენ გელოდებოდით.","Explaining delay.","'გელოდებით' (We wait) -> 'გელოდებოდით' (We were waiting)."
"5204","active_imperfect","I knew it!","ვიცოდი!","Realization.","'ვიცი' (I know) -> 'ვიცოდი' (I knew - continuous state)."
"5205","active_imperfect","They were speaking Georgian.","ისინი ქართულად ლაპარაკობდნენ.","Observation.","'ლაპარაკობენ' (They speak) -> 'ლაპარაკობდნენ' (They were speaking)."
"5206","active_imperfect","I was writing a letter.","წერილს ვწერდი.","Interrupted action.","'ვწერ' (I write) -> 'ვწერდი'. Object 'წერილს' keeps the **-ს**."
"5207","active_imperfect","She was cooking dinner.","ის სადილს ამზადებდა.","Scene setting.","'ამზადებს' -> 'ამზადებდა'. Subject 'ის' stays plain."
"5208","active_imperfect","You were doing nothing.","შენ არაფერს აკეთებდი.","Accusation.","'აკეთებ' -> 'აკეთებდი'. Object 'არაფერს' keeps the **-ს**."
"5209","active_imperfect","We were watching a movie.","ჩვენ ფილმს ვუყურებდით.","Leisure.","'ვუყურებთ' -> 'ვუყურებდით'. Object 'ფილმს' keeps the **-ს**."
"5210","active_imperfect","He was asking a question.","ის კითხვას სვამდა.","Classroom.","'სვამს' (Posing) -> 'სვამდა'."
"5211","active_imperfect","I was looking for the keys.","გასაღებს ვეძებდი.","Lost item.","'ვეძებ' (Searching) -> 'ვეძებდი'."
"5212","active_imperfect","They were buying a house.","ისინი სახლს ყიდულობდნენ.","Long process.","'ყიდულობენ' -> 'ყიდულობდნენ'."
"5213","active_imperfect","I was thinking about this.","ამაზე ვფიქრობდი.","Deep thought.","'ვფიქრობ' (I think) -> 'ვფიქრობდი'."
"5214","active_imperfect","You used to live here.","შენ აქ ცხოვრობდი.","Nostalgia.","'ცხოვრობ' (You live) -> 'ცხოვრობდი'."
"5215","active_imperfect","Mariam was playing.","მარიამი თამაშობდა.","Childhood memory.","'თამაშობს' -> 'თამაშობდა'. Subject 'მარიამი' stays plain."
